horizon,variable,shock,variance_share
5,pinfobs,epinf,94.7331040946586
5,pinfobs,ew,5.211998400596047
5,robs,ea,0.6738883355964305
5,robs,eb,0.6185063230240921
5,robs,eg,0.0551100037544928
5,robs,eqs,0.21022014728089305
5,robs,em,1.8649203141677284
5,robs,epinf,91.21277912049062
5,robs,ew,5.364575755685743
6,dy,ea,1.5135839592680727
6,dy,eb,9.935136628292863
6,dy,eg,13.326517445951971
6,dy,eqs,4.416481556567786
6,dy,em,6.322906653602563
6,dy,epinf,61.117484276302
6,dy,ew,3.3678894800147443
6,pinfobs,ea,0.01689003645047485
6,pinfobs,eb,0.0013566121869130962
6,pinfobs,eg,0.0005506734734788708
6,pinfobs,eqs,0.0011841013392531493
6,pinfobs,em,0.033757294514796074
6,pinfobs,epinf,94.5635088665458
6,pinfobs,ew,5.382752415489291
6,robs,ea,0.5378359864335819
6,robs,eb,0.46665226521010583
6,robs,eg,0.04300037117412415
6,robs,eqs,0.18678069001016212
6,robs,em,1.381081467737714
6,robs,epinf,91.81219664149314
6,robs,ew,5.572452577941163
7,dy,ea,1.2798777321026507
7,dy,eb,8.395705312306099
7,dy,eg,11.194371926801008
7,dy,eqs,3.766953991293012
7,dy,em,5.347756089351552
7,dy,epinf,66.33844441865506
7,dy,ew,3.676890529490615
7,pinfobs,ea,0.01582159891800602
7,pinfobs,eb,0.0013071498907061183
7,pinfobs,eg,0.0005423364611933897
7,pinfobs,eqs,0.0011386423177840697
7,pinfobs,em,0.03356999050020207
7,pinfobs,epinf,94.41324664529355
7,pinfobs,ew,5.534373636618548
7,robs,ea,0.44393416051696055
7,robs,eb,0.37044618390980555
7,robs,eg,0.03488134177147317
7,robs,eqs,0.16566173655705835
7,robs,em,1.08266726019247
7,robs,epinf,92.14077581960734
7,robs,ew,5.761633497444887
8,dy,ea,1.1203351844909946
8,dy,eb,7.368378884579963
8,dy,eg,9.790797337062997
8,dy,eqs,3.33928186157879
8,dy,em,4.734608933378681
8,dy,epinf,69.72606268153599
8,dy,ew,3.9205351173725775
8,pinfobs,ea,0.014849489473897705
8,pinfobs,eb,0.0012560433560054483
8,pinfobs,eg,0.0005332221925912975
8,pinfobs,eqs,0.0010886002625999694
8,pinfobs,em,0.03317348706309781
8,pinfobs,epinf,94.27786504244726
8,pinfobs,ew,5.671234115204535
8,robs,ea,0.3765910260856817
8,robs,eb,0.3058596487187545
8,robs,eg,0.029220422695633953
8,robs,eqs,0.14736351391018862
8,robs,em,0.887198923122223
8,robs,epinf,92.31763133517642
8,robs,ew,5.9361351302911185
9,dy,ea,1.0114419145972
9,dy,eb,6.667661313093188
9,dy,eg,8.841799528998022
9,dy,eqs,3.0486381430476275
